arm	record_id	source_frame_id	gold_label	pred_source	correct_source	pred_grey	correct_grey	pred_mismatch	correct_mismatch	pred_mask	correct_mask	pred_noise	correct_noise	pred_mirror	correct_mirror
plain	813	744	2	2	1	3	0	0	0	0	0	0	0	0	0
plain	1757	1587	2	2	1	1	0	1	0	1	0	1	0	2	1
plain	1566	1417	3	3	1	2	0	3	1	0	0	0	0	3	1
plain	1097	995	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	1098	995	3	1	0	1	0	1	0	3	1	3	1	1	0
plain	2325	2098	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1771	1600	0	0	1	0	1	2	0	2	0	0	1	0	1
plain	1601	1449	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2095	1884	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1922	1733	0	0	1	2	0	2	0	0	1	0	1	0	1
plain	2394	2160	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	1005	916	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	270	249	1	1	1	2	0	0	0	1	1	1	1	1	1
plain	1769	1598	2	2	1	0	0	0	0	2	1	2	1	2	1
plain	1241	1123	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	560	506	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	671	611	2	2	1	1	0	1	0	1	0	2	1	2	1
plain	1376	1245	0	1	0	0	1	0	1	1	0	2	0	1	0
plain	2486	2246	0	1	0	1	0	1	0	1	0	1	0	1	0
plain	1499	1359	0	0	1	2	0	2	0	2	0	2	0	0	1
plain	1917	1728	0	3	0	1	0	1	0	1	0	3	0	3	0
plain	2470	2230	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	145	134	3	2	0	3	1	2	0	2	0	3	1	2	0
plain	1073	974	2	2	1	1	0	1	0	2	1	2	1	2	1
plain	2203	1985	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2353	2121	1	1	1	1	1	1	1	1	1	0	0	1	1
plain	863	789	2	2	1	3	0	0	0	2	1	2	1	2	1
plain	1657	1499	2	2	1	3	0	3	0	2	1	0	0	2	1
plain	147	136	1	1	1	3	0	2	0	1	1	1	1	1	1
plain	558	504	2	2	1	2	1	3	0	0	0	0	0	2	1
plain	557	504	3	0	0	1	0	2	0	0	0	1	0	3	1
plain	2308	2082	3	3	1	2	0	2	0	1	0	0	0	3	1
plain	959	875	3	2	0	1	0	1	0	1	0	1	0	3	1
plain	1152	1046	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	44	44	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	1165	1057	3	3	1	3	1	0	0	3	1	3	1	3	1
plain	1034	940	0	3	0	3	0	1	0	0	1	0	1	3	0
plain	1264	1142	1	3	0	3	0	2	0	3	0	3	0	3	0
plain	1930	1740	3	3	1	3	1	3	1	3	1	0	0	3	1
plain	1312	1185	0	0	1	3	0	3	0	0	1	0	1	0	1
plain	1929	1739	0	0	1	0	1	0	1	3	0	0	1	0	1
plain	2392	2158	3	1	0	3	1	3	1	0	0	0	0	0	0
plain	1121	1016	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	1374	1243	1	1	1	2	0	3	0	3	0	2	0	2	0
plain	1213	1100	0	3	0	2	0	0	1	3	0	2	0	3	0
plain	1807	1632	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	2169	1952	1	3	0	3	0	1	1	3	0	1	1	3	0
plain	781	713	3	3	1	3	1	0	0	3	1	3	1	3	1
plain	489	443	1	0	0	1	1	0	0	0	0	0	0	0	0
plain	749	682	3	3	1	2	0	2	0	3	1	3	1	3	1
plain	117	112	3	3	1	3	1	3	1	3	1	0	0	3	1
plain	2137	1925	3	3	1	2	0	2	0	3	1	3	1	3	1
plain	584	527	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1565	1416	2	2	1	0	0	3	0	3	0	0	0	2	1
plain	199	181	0	0	1	1	0	1	0	0	1	2	0	0	1
plain	2645	2392	1	1	1	0	0	3	0	2	0	2	0	1	1
plain	291	270	0	2	0	2	0	2	0	2	0	2	0	2	0
plain	1413	1280	2	2	1	0	0	3	0	0	0	2	1	2	1
plain	1317	1190	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	608	551	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1965	1773	1	2	0	1	1	0	0	3	0	0	0	2	0
plain	2342	2111	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	1404	1271	2	2	1	2	1	2	1	3	0	2	1	2	1
plain	264	244	1	1	1	0	0	3	0	1	1	1	1	1	1
plain	2487	2247	1	3	0	3	0	3	0	3	0	3	0	1	1
plain	841	768	0	0	1	2	0	2	0	0	1	0	1	0	1
plain	11	12	1	1	1	3	0	2	0	2	0	3	0	1	1
plain	1060	961	1	1	1	2	0	3	0	0	0	0	0	1	1
plain	1007	918	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	475	431	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2601	2353	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	1137	1032	3	3	1	0	0	0	0	2	0	0	0	1	0
plain	1234	1118	2	2	1	3	0	1	0	2	1	2	1	2	1
plain	1724	1558	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	565	511	2	1	0	1	0	2	1	1	0	1	0	1	0
plain	207	189	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2026	1825	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	2588	2340	0	0	1	2	0	2	0	0	1	2	0	0	1
plain	779	711	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	898	822	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	899	822	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	601	544	2	3	0	3	0	3	0	3	0	3	0	3	0
plain	1967	1775	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1609	1457	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	419	385	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	938	859	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2297	2071	0	2	0	2	0	0	1	2	0	1	0	2	0
plain	2117	1906	1	1	1	3	0	3	0	1	1	1	1	1	1
plain	2035	1833	1	1	1	2	0	1	1	2	0	1	1	1	1
plain	520	470	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2509	2268	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2030	1829	1	1	1	0	0	0	0	0	0	0	0	1	1
plain	970	883	0	0	1	0	1	3	0	0	1	0	1	0	1
plain	1559	1413	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1039	944	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	131	124	2	2	1	0	0	0	0	3	0	0	0	2	1
plain	494	447	2	2	1	2	1	1	0	2	1	2	1	2	1
plain	1758	1588	2	2	1	2	1	2	1	0	0	2	1	2	1
plain	34	34	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1186	1078	2	2	1	1	0	3	0	1	0	1	0	2	1
plain	2012	1813	3	2	0	2	0	2	0	2	0	2	0	2	0
plain	634	575	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	423	389	1	1	1	1	1	2	0	2	0	1	1	1	1
plain	1139	1034	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	229	211	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1437	1302	0	0	1	2	0	2	0	2	0	2	0	2	0
plain	1951	1760	3	3	1	2	0	3	1	3	1	3	1	3	1
plain	2479	2239	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	12	13	2	2	1	1	0	2	1	1	0	1	0	2	1
plain	2182	1964	1	1	1	1	1	3	0	1	1	0	0	1	1
plain	983	895	1	3	0	1	1	1	1	3	0	1	1	1	1
plain	1106	1003	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	27	28	3	3	1	0	0	0	0	3	1	3	1	3	1
plain	28	28	2	2	1	0	0	2	1	2	1	2	1	2	1
plain	452	415	3	3	1	0	0	1	0	2	0	3	1	3	1
plain	1297	1173	0	1	0	0	1	0	1	1	0	1	0	1	0
plain	1236	1119	1	1	1	0	0	2	0	0	0	0	0	0	0
plain	1447	1312	0	0	1	3	0	1	0	0	1	0	1	0	1
plain	1049	952	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	281	260	1	1	1	1	1	2	0	1	1	1	1	1	1
plain	2537	2294	0	0	1	0	1	2	0	0	1	1	0	0	1
plain	2397	2162	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	857	783	3	3	1	0	0	1	0	1	0	0	0	3	1
plain	1621	1467	3	0	0	0	0	2	0	0	0	0	0	0	0
plain	2062	1855	3	3	1	3	1	0	0	3	1	3	1	3	1
plain	2233	2013	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	1192	1082	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	78	77	0	0	1	0	1	3	0	0	1	0	1	0	1
plain	1588	1436	2	2	1	2	1	1	0	2	1	3	0	2	1
plain	142	132	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	2498	2257	1	0	0	0	0	0	0	0	0	0	0	0	0
plain	2497	2257	0	0	1	3	0	3	0	3	0	3	0	0	1
plain	1055	957	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	926	847	1	1	1	1	1	0	0	1	1	1	1	1	1
plain	414	381	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1630	1475	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2587	2339	0	2	0	1	0	1	0	0	1	2	0	2	0
plain	2602	2354	0	0	1	0	1	3	0	0	1	1	0	0	1
plain	292	271	2	2	1	0	0	1	0	3	0	1	0	2	1
plain	989	901	1	1	1	3	0	3	0	1	1	1	1	1	1
plain	2142	1929	2	2	1	1	0	3	0	2	1	2	1	2	1
plain	2448	2209	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1492	1353	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	454	417	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1441	1306	0	1	0	0	1	0	1	0	1	0	1	0	1
plain	2226	2006	2	2	1	2	1	1	0	2	1	2	1	2	1
plain	886	811	1	1	1	3	0	3	0	1	1	3	0	1	1
plain	1318	1191	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1947	1756	3	3	1	1	0	2	0	1	0	2	0	3	1
plain	1133	1028	3	3	1	0	0	0	0	3	1	3	1	3	1
plain	1546	1402	0	1	0	1	0	0	1	1	0	1	0	1	0
plain	1357	1227	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2008	1810	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	911	834	3	0	0	1	0	1	0	1	0	1	0	0	0
plain	2613	2365	2	2	1	2	1	3	0	3	0	3	0	2	1
plain	1365	1234	3	3	1	0	0	0	0	3	1	0	0	3	1
plain	529	479	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1686	1525	1	1	1	0	0	1	1	2	0	0	0	1	1
plain	1969	1777	3	3	1	1	0	3	1	3	1	1	0	3	1
plain	2089	1880	0	0	1	2	0	2	0	0	1	0	1	0	1
plain	2372	2138	2	2	1	3	0	3	0	2	1	2	1	2	1
plain	2223	2003	1	1	1	0	0	0	0	0	0	0	0	1	1
plain	2222	2003	2	2	1	1	0	1	0	2	1	2	1	2	1
plain	416	383	1	1	1	2	0	2	0	3	0	0	0	1	1
plain	1535	1393	0	1	0	1	0	1	0	2	0	0	1	1	0
plain	820	750	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	902	825	0	1	0	0	1	1	0	1	0	1	0	1	0
plain	2431	2193	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1761	1591	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	748	681	3	3	1	0	0	3	1	3	1	0	0	3	1
plain	2594	2346	0	0	1	3	0	3	0	0	1	3	0	0	1
plain	600	543	0	0	1	3	0	2	0	0	1	3	0	0	1
plain	999	910	0	1	0	0	1	2	0	1	0	1	0	1	0
plain	599	542	3	3	1	2	0	1	0	1	0	1	0	3	1
plain	554	501	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2328	2100	2	2	1	0	0	1	0	3	0	1	0	3	0
plain	1458	1323	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	1818	1642	2	2	1	2	1	1	0	2	1	2	1	2	1
plain	1610	1458	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	1658	1500	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	962	877	0	0	1	2	0	0	1	3	0	3	0	0	1
plain	961	877	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	528	478	1	1	1	1	1	2	0	1	1	0	0	1	1
plain	1326	1198	0	0	1	0	1	0	1	2	0	2	0	1	0
plain	140	130	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	1463	1328	3	3	1	1	0	1	0	3	1	0	0	3	1
plain	567	513	2	2	1	0	0	0	0	2	1	2	1	2	1
plain	1045	948	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	541	490	1	0	0	0	0	2	0	0	0	0	0	0	0
plain	542	490	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	378	348	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	761	694	3	3	1	2	0	1	0	0	0	3	1	3	1
plain	758	691	1	1	1	1	1	3	0	1	1	3	0	1	1
plain	2055	1850	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2001	1804	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2000	1804	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	583	526	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	854	780	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	853	780	2	2	1	3	0	0	0	2	1	2	1	2	1
plain	2094	1883	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	636	577	2	2	1	2	1	2	1	2	1	3	0	2	1
plain	819	749	3	1	0	3	1	2	0	1	0	1	0	1	0
plain	2396	2161	1	2	0	0	0	3	0	2	0	3	0	3	0
plain	1784	1611	1	1	1	0	0	0	0	0	0	0	0	0	0
plain	1150	1044	3	3	1	0	0	1	0	3	1	3	1	3	1
plain	1108	1005	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2640	2389	1	1	1	2	0	0	0	1	1	0	0	1	1
plain	783	715	3	3	1	3	1	0	0	3	1	3	1	3	1
plain	1107	1004	2	2	1	1	0	2	1	2	1	2	1	2	1
plain	1407	1274	3	3	1	0	0	2	0	3	1	3	1	3	1
plain	2582	2334	1	1	1	3	0	1	1	3	0	3	0	1	1
plain	2149	1935	3	3	1	0	0	0	0	1	0	1	0	3	1
plain	539	488	0	0	1	1	0	1	0	0	1	0	1	0	1
plain	184	167	0	0	1	1	0	3	0	0	1	0	1	0	1
plain	1719	1554	3	3	1	1	0	2	0	1	0	2	0	3	1
plain	1720	1554	0	2	0	2	0	1	0	2	0	2	0	2	0
plain	13	14	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	181	164	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	1779	1607	1	1	1	3	0	3	0	0	0	0	0	1	1
plain	742	675	2	2	1	3	0	0	0	3	0	2	1	2	1
plain	1959	1767	0	0	1	3	0	0	1	0	1	0	1	0	1
plain	1958	1767	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	1764	1593	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	773	705	2	2	1	0	0	0	0	2	1	2	1	2	1
plain	1166	1058	0	1	0	1	0	0	1	1	0	1	0	1	0
plain	738	671	3	3	1	3	1	0	0	3	1	3	1	3	1
plain	2621	2373	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1457	1322	2	0	0	2	1	1	0	2	1	2	1	2	1
plain	1838	1660	1	1	1	0	0	1	1	1	1	0	0	1	1
plain	2383	2149	2	2	1	1	0	2	1	1	0	2	1	2	1
plain	2002	1805	2	2	1	0	0	0	0	2	1	0	0	2	1
plain	2221	2002	0	3	0	3	0	2	0	3	0	3	0	3	0
plain	1120	1016	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	169	153	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1273	1151	1	2	0	2	0	1	1	1	1	3	0	1	1
plain	1062	963	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2070	1862	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1247	1128	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1792	1617	1	1	1	3	0	1	1	1	1	3	0	1	1
plain	751	684	0	0	1	3	0	3	0	3	0	3	0	0	1
plain	260	240	1	1	1	3	0	0	0	1	1	1	1	1	1
plain	581	525	1	1	1	0	0	2	0	1	1	1	1	1	1
plain	2340	2109	3	0	0	3	1	1	0	3	1	3	1	2	0
plain	2605	2357	1	1	1	3	0	3	0	1	1	1	1	1	1
plain	1750	1581	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2052	1847	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2469	2229	1	1	1	0	0	3	0	1	1	1	1	1	1
plain	706	643	2	0	0	2	1	0	0	0	0	0	0	0	0
plain	306	285	2	2	1	0	0	1	0	2	1	0	0	2	1
plain	85	83	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	86	83	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	2072	1863	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2614	2366	1	1	1	3	0	3	0	1	1	0	0	1	1
plain	1615	1462	0	0	1	2	0	1	0	2	0	0	1	0	1
plain	338	310	0	0	1	1	0	2	0	1	0	1	0	0	1
plain	2437	2198	2	1	0	1	0	1	0	1	0	1	0	1	0
plain	79	78	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2041	1838	0	1	0	1	0	1	0	1	0	1	0	1	0
plain	2040	1838	3	3	1	3	1	1	0	3	1	3	1	3	1
plain	1903	1717	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1902	1717	3	2	0	1	0	3	1	2	0	1	0	2	0
plain	2632	2382	2	2	1	0	0	3	0	1	0	1	0	2	1
plain	359	330	0	3	0	1	0	1	0	1	0	1	0	3	0
plain	1640	1483	0	0	1	0	1	1	0	0	1	0	1	0	1
plain	807	739	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1383	1251	0	2	0	0	1	2	0	3	0	2	0	2	0
plain	1290	1166	0	0	1	3	0	1	0	0	1	0	1	0	1
plain	1446	1311	0	3	0	3	0	3	0	3	0	3	0	3	0
plain	5	7	0	0	1	1	0	3	0	0	1	0	1	0	1
plain	445	409	1	1	1	0	0	3	0	1	1	0	0	1	1
plain	524	474	2	2	1	2	1	0	0	0	0	2	1	2	1
plain	1220	1106	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1219	1106	1	1	1	1	1	3	0	1	1	2	0	1	1
plain	1226	1112	2	2	1	3	0	2	1	1	0	3	0	2	1
plain	679	618	2	2	1	0	0	3	0	2	1	0	0	2	1
plain	215	197	2	2	1	3	0	2	1	2	1	3	0	2	1
plain	1872	1689	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1926	1736	1	1	1	3	0	3	0	3	0	3	0	1	1
plain	2237	2017	2	2	1	1	0	1	0	2	1	2	1	2	1
plain	733	667	2	2	1	2	1	2	1	2	1	1	0	2	1
plain	2548	2305	1	3	0	1	1	3	0	1	1	1	1	3	0
plain	2007	1810	3	3	1	0	0	3	1	1	0	3	1	3	1
plain	1822	1646	0	1	0	0	1	1	0	0	1	0	1	0	1
plain	2474	2234	0	0	1	3	0	0	1	0	1	0	1	0	1
plain	954	872	1	2	0	1	1	2	0	1	1	2	0	2	0
plain	493	446	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	492	446	1	2	0	1	1	1	1	2	0	2	0	2	0
plain	1592	1440	0	0	1	3	0	3	0	0	1	0	1	0	1
plain	960	876	2	3	0	2	1	1	0	3	0	2	1	3	0
plain	1918	1729	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	2122	1910	2	2	1	2	1	2	1	2	1	0	0	2	1
plain	1169	1061	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1394	1262	1	1	1	0	0	0	0	1	1	1	1	1	1
plain	1675	1515	2	2	1	0	0	0	0	0	0	0	0	2	1
plain	1674	1515	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	509	459	0	0	1	1	0	2	0	0	1	0	1	1	0
plain	927	848	3	3	1	1	0	3	1	3	1	1	0	3	1
plain	1728	1562	3	3	1	2	0	2	0	2	0	2	0	3	1
plain	1334	1206	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2528	2285	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1552	1407	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	153	141	3	3	1	2	0	1	0	3	1	2	0	3	1
plain	155	141	2	2	1	1	0	2	1	1	0	1	0	2	1
plain	2554	2309	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	1464	1329	0	0	1	1	0	0	1	0	1	0	1	0	1
plain	1791	1616	2	3	0	2	1	2	1	0	0	3	0	3	0
plain	1790	1616	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	993	904	1	0	0	3	0	3	0	1	1	0	0	0	0
plain	992	904	1	0	0	2	0	2	0	1	1	1	1	0	0
plain	1032	938	1	2	0	3	0	1	1	0	0	1	1	1	1
plain	146	135	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	318	296	1	1	1	1	1	3	0	1	1	1	1	1	1
plain	1065	966	0	3	0	3	0	3	0	3	0	3	0	3	0
plain	702	639	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1912	1725	1	1	1	0	0	0	0	1	1	1	1	1	1
plain	437	402	3	3	1	1	0	2	0	1	0	3	1	3	1
plain	1864	1682	2	2	1	1	0	0	0	2	1	1	0	2	1
plain	664	605	3	2	0	3	1	3	1	2	0	2	0	2	0
plain	1513	1372	3	3	1	3	1	3	1	3	1	2	0	2	0
plain	197	179	3	3	1	3	1	3	1	3	1	2	0	3	1
plain	2579	2331	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	2358	2125	3	3	1	2	0	2	0	1	0	1	0	3	1
plain	677	616	0	2	0	3	0	2	0	2	0	2	0	2	0
plain	2085	1876	2	3	0	1	0	3	0	3	0	3	0	3	0
plain	2395	2160	1	1	1	2	0	1	1	1	1	1	1	1	1
plain	1798	1623	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	625	566	3	3	1	0	0	0	0	3	1	3	1	3	1
plain	2610	2362	0	1	0	1	0	1	0	1	0	1	0	1	0
plain	972	885	0	0	1	2	0	2	0	2	0	2	0	0	1
plain	1	3	0	1	0	0	1	0	1	0	1	0	1	1	0
plain	935	856	1	2	0	3	0	3	0	3	0	1	1	2	0
plain	2625	2377	0	2	0	2	0	0	1	2	0	0	1	3	0
plain	2626	2377	0	3	0	3	0	0	1	3	0	3	0	3	0
plain	1803	1628	1	1	1	1	1	0	0	1	1	1	1	1	1
plain	376	346	3	3	1	3	1	2	0	3	1	3	1	3	1
plain	238	220	3	2	0	0	0	2	0	2	0	1	0	2	0
plain	2181	1963	1	2	0	2	0	1	1	2	0	0	0	2	0
plain	2503	2262	2	2	1	1	0	0	0	1	0	2	1	2	1
plain	1979	1785	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1266	1144	0	0	1	0	1	2	0	0	1	0	1	0	1
plain	2422	2184	0	0	1	3	0	3	0	0	1	3	0	0	1
plain	2084	1875	2	3	0	2	1	3	0	2	1	2	1	0	0
plain	76	75	2	2	1	1	0	2	1	2	1	2	1	2	1
plain	371	341	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1142	1037	0	0	1	0	1	0	1	0	1	0	1	0	1
plain	1990	1794	1	1	1	1	1	2	0	0	0	1	1	1	1
plain	2208	1990	1	1	1	1	1	0	0	1	1	1	1	1	1
plain	1156	1049	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	188	170	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1127	1022	3	3	1	1	0	1	0	3	1	3	1	3	1
plain	880	805	0	0	1	2	0	1	0	3	0	2	0	0	1
plain	1490	1351	0	2	0	2	0	3	0	3	0	2	0	2	0
plain	1211	1098	3	3	1	3	1	2	0	0	0	2	0	3	1
plain	130	123	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1623	1468	1	1	1	3	0	0	0	1	1	3	0	1	1
plain	1057	959	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	2595	2347	0	1	0	1	0	1	0	2	0	1	0	1	0
plain	298	277	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	418	384	2	0	0	2	1	2	1	0	0	0	0	0	0
plain	417	384	2	2	1	3	0	3	0	0	0	0	0	2	1
plain	1842	1663	0	2	0	0	1	2	0	0	1	0	1	2	0
plain	1841	1663	3	2	0	0	0	1	0	2	0	3	1	2	0
plain	2636	2386	1	1	1	1	1	3	0	1	1	2	0	1	1
plain	1168	1060	0	0	1	0	1	3	0	0	1	2	0	0	1
plain	1199	1088	3	0	0	0	0	0	0	0	0	3	1	0	0
plain	778	710	0	0	1	0	1	3	0	0	1	3	0	0	1
plain	2054	1849	1	3	0	2	0	1	1	2	0	3	0	3	0
plain	2282	2058	3	3	1	3	1	1	0	3	1	0	0	3	1
plain	1868	1685	0	0	1	2	0	3	0	0	1	0	1	0	1
plain	1054	956	3	3	1	1	0	3	1	3	1	3	1	3	1
plain	1817	1641	3	3	1	3	1	3	1	3	1	1	0	3	1
plain	793	725	0	2	0	2	0	3	0	2	0	2	0	2	0
plain	63	62	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	2567	2321	2	2	1	3	0	2	1	2	1	2	1	2	1
plain	2330	2102	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1200	1089	2	2	1	2	1	2	1	1	0	1	0	2	1
plain	2267	2043	1	1	1	1	1	1	1	1	1	1	1	1	1
plain	1347	1217	2	2	1	1	0	1	0	1	0	1	0	2	1
plain	1204	1093	2	2	1	2	1	2	1	1	0	2	1	2	1
plain	1662	1504	1	1	1	2	0	1	1	1	1	1	1	1	1
plain	643	584	1	1	1	3	0	1	1	3	0	1	1	1	1
plain	750	683	2	2	1	2	1	3	0	2	1	2	1	2	1
plain	256	236	0	3	0	1	0	3	0	3	0	3	0	3	0
plain	17	18	1	2	0	2	0	2	0	2	0	2	0	2	0
plain	1175	1067	3	3	1	3	1	3	1	0	0	3	1	3	1
plain	332	306	3	3	1	0	0	0	0	3	1	2	0	3	1
plain	2130	1918	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1315	1188	0	0	1	2	0	2	0	2	0	2	0	1	0
plain	1831	1654	2	3	0	3	0	3	0	3	0	3	0	3	0
plain	2391	2157	2	2	1	2	1	2	1	2	1	2	1	2	1
plain	1343	1214	2	2	1	2	1	0	0	2	1	2	1	2	1
plain	1196	1086	1	1	1	0	0	3	0	1	1	2	0	1	1
plain	24	25	1	1	1	3	0	1	1	0	0	0	0	1	1
plain	351	323	3	3	1	3	1	3	1	3	1	3	1	3	1
plain	1945	1754	0	0	1	3	0	3	0	3	0	3	0	3	0
plain	1245	1126	3	3	1	2	0	1	0	2	0	3	1	3	1
plain	1914	1727	1	1	1	1	1	2	0	1	1	2	0	1	1
plain	1439	1304	0	0	1	1	0	1	0	0	1	1	0	0	1
plain	1915	1727	3	3	1	3	1	2	0	2	0	3	1	3	1
plain	811	742	2	2	1	0	0	1	0	3	0	3	0	2	1
plain	2082	1873	0	2	0	3	0	2	0	2	0	0	1	2	0
plain	777	709	0	3	0	2	0	2	0	2	0	2	0	3	0
plain	994	905	0	0	1	3	0	3	0	0	1	3	0	0	1
plain	1619	1465	2	2	1	1	0	2	1	0	0	2	1	2	1
plain	439	404	0	0	1	3	0	3	0	3	0	3	0	0	1
plain	440	404	1	0	0	0	0	0	0	0	0	0	0	0	0
